tweet_id,retweet count,favorite count
1331402322321162240,23898,182379
1331284551658655747,7366,115634
1331019789972606977,31,1196
1331009600833765377,1,137
1331007643020718081,1,24
1331007410882842624,340,7183
1330927984035840000,4,546
1330927442798678016,4686,83802
1330922766829187072,1,9
1330678655995965441,2,311
1561040213606277122,638,11284
1559666056720834561,0,211
1546551238078119936,0,64
1546549131945975809,0,75
1546546142552498176,0,94
1546545243918516226,1,236
1546544930000179201,0,105
1546543917226770435,0,150
1546542212133126144,0,121
1546541749350420481,0,222
1546540989493411840,5,361
1546540837848223744,4,523
1559665497305518080,1,357
1546539819962142724,1,152
1546539202438889472,1,152
1546538924004319235,0,62
1546538788251377664,0,185
1546538243025420288,3,406
1546535576387653636,0,97
1546535185583415298,0,281
1546534467220676609,0,321
1546532711216492545,788,14785
1546531288307441665,1,263
1559664455075500038,4205,67711
1546530862501691393,1,449
1546530407469838336,0,173
1546530242244014080,0,17
1546529552473530368,0,214
1546528192382390273,0,98
1546527998735659008,1,555
1546526933503987712,9,1415
1546525947230203906,8,1669
1546525591393927175,387,6077
1545928088420200450,0,238
1559577657129373696,0,208
1545927710974701568,1,378
1545925218517913601,2156,44487
1545514136397705219,3,121
1545505034418278400,13,304
1545490958535442433,2,97
1545487994311700480,1,407
1545487028720222209,68,2490
1545487022067965956,881,22379
1545446415286996992,434,15552
1545444706284294144,0,3
1559574694679814144,3,266
1545444559311630336,0,2
1545444450519855104,0,8
1545443736766754816,0,2
1545443240601477120,0,11
1545441688541229057,0,1
1545441473847382016,0,1
1545441089858854912,0,1
1545440624786100225,0,2
1545440108328787968,0,11
1545439541217021953,1,531
1559573632040534016,604,15185
1545179892005982209,1,153
1545175847933444096,0,415
1545174680386125826,1,454
1545174281914425344,3,702
1545174076599291904,0,395
1545173568920616962,2197,46636
1544818246729097216,1,458
1544812142288728064,5722,75361
1544744399837741057,2,629
1544741222551527426,5,647
1559306408486584320,226,0
1544740197358788613,6,946
1544738835053019139,2102,30918
1544690266615029760,0,27
1544450802688954368,1,428
1544450266501636099,2539,45546
1544363765474394116,0,395
1544363557726339072,0,264
1544362271744446469,5,477
1544361199067975680,7724,93143
1544351239844278272,7,669
1559305131287384064,4,316
1544351164137115648,264,0
1543754310969741313,26493,0
1542967925593841664,0,14
1542966151763853315,114,3344
1542966145220808704,900,23908
1542938899617554432,0,46
1542931618544877570,1,212
1542929749634420740,784,13344
1542924159638011904,0,17
1542653200607617024,2,602
1559303667320176642,2,347
1542652700596359169,4,609
1542652116640096258,3,907
1542651426454867971,2,506
1542648218244243456,0,209
1542648147310268418,0,102
1542647737572900864,0,252
1542647498703077376,0,308
1542647427903229952,0,294
1542647030291615745,5852,115913
1542551643958419458,20,709
1559302439085301760,7549,95624
1542550639863103488,3358,0
1542519810847694848,6,812
1542276552582381568,0,118
1542272395083489281,11,2612
1542271597159088130,1493,46224
1542270838002565121,40463,448820
1542195214449872896,0,1153
1542194806998302720,1796,42307
1541909583714693122,7,989
1541907970862321664,4562,73158
1560716649702969344,0,14
1559221641502044160,1,10
1541817631711313921,142,4973
1541817623515725825,77,4839
1541817616716677126,42,3281
1541817609716465664,674,19028
1541803105418784768,1,781
1541505347151470592,5,1797
1541488807383486464,48,0
1541465668087730178,2,176
1541462162907926528,1,382
1541461006357958656,368,10163
1559219440381616129,6,220
1541460442802839552,2465,37109
1540390158825947136,6248,0
1540106067316596736,1,414
1540102640008237056,0,12
1540102240387489792,24368,295471
1540016533040205830,266,0
1540016459216207872,1,204
1539741252240932864,0,66
1539738041371205634,0,75
1539736965100326912,439,12013
1559215840494440448,58,0
1539735911759593474,2311,36312
1539682534769950724,0,428
1539681169767337985,0,799
1539679804785512448,11139,158898
1539390006531436544,1,335
1539387089162317825,2916,47705
1539354226165432320,4,868
1539351946489913346,2164,29499
1539332931570831366,5,688
1539283933233283072,4,218
1559215347990921216,0,10
1539279873646075905,227,0
1538210153702359040,2354,29637
1537886180703760384,0,187
1537876119508111361,82,2997
1537876110742110208,899,19998
1537849785658626049,0,291
1537843839913889794,0,136
1537841310115274754,1085,11821
1537567326048030720,0,604
1537567125652443136,0,314
1559214275712888834,0,294
1537564751395311616,7228,116679
1537502097008168964,1,341
1537501912920166402,1,101
1537501886777110528,98,0
1537501311309975552,0,125
1537501225863749634,25,1891
1537500540606812160,0,81
1537500519589093376,1271,14996
1537199553727713280,1,291
1537199013514158080,1,423
1559213646483312641,0,301
1537198953535401985,0,290
1537197544433782784,3296,61946
1537119681575886856,10074,120474
1536850294893576192,1,140
1536850062298554370,0,263
1536849646189809664,3607,50064
1536762665477062656,2,15
1536757775748976642,6271,95321
1536492561535320066,1,525
1536475779273478145,4,886
1559213313380139008,0,236
1536475169849499649,3,771
1536474943373955074,1,268
1536473727319302144,5086,58618
1536148072278896640,0,15
1535386837576953856,1,110
1535384593791979520,4,569
1535384400208093184,6,478
1535383919373086720,8,692
1535383012392595456,1819,52565
1535298176483090433,96,3285
1559212278318149635,2,459
1535298172007813120,816,20872
1535037876823412736,4730,85291
1534943032021221377,12,1427
1534942958662963200,764,0
1534680291813470208,0,375
1534676637790261248,3593,60387
1534578659465515009,1,540
1534578090675798016,988,0
1534576573906661376,1,762
1534576115444072454,0,70
1559211430536159232,3098,62392
1534574982474375174,6,818
1534574411193454592,5128,76604
1534299268328083456,3,681
1534298492428070912,1,555
1534297806248333313,2391,49815
1534216546314223616,0,257
1534181824464838661,2,651
1533959273360678913,4,414
1533956837166432258,3,503
1533954847279570944,0,143
1558518527073521664,0,258
1533954568861626368,2,676
1533952949931548672,4751,90258
1533853343562489856,3,1787
1533851475893420034,3,916
1533848520138039298,11794,170389
1533841323236569088,3,519
1533500212446056448,0,16
1533498470966784000,0,40
1532803400806670338,0,11
1532803105120731138,0,112
1560711864996089856,0,83
1558514296509804544,195,0
1532802105546784769,91,3413
1532802099049811974,693,17312
1532745283616096256,8,1532
1532446439326072851,0,242
1532445506072346626,1,651
1532444272473030657,7,1441
1532443664181510151,7498,105674
1532407742484230150,0,68
1532404180991848448,7,791
1532404087735537668,606,0
1558513552079458304,0,511
1532139666161344518,1,492
1532133235148197888,10025,132237
1531779396574453760,0,187
1531777382427656192,0,236
1531776897977225216,1,661
1531775644606074880,7831,122434
1531709537056595970,0,231
1531708428753707008,8,985
1531707381679370241,4,1160
1531706746367926272,3783,60321
1558510563826683909,4041,65499
1531671197490024448,3,720
1531671185590722561,1009,0
1531459878488682497,0,263
1531399550203621377,0,397
1531382791740346368,79,5677
1531381717465870336,5,718
1531380652720803840,7559,63217
1530951485827084288,19,1699
1530620630487269376,0,285
1530619551473274880,2066,30991
1558494131403378690,3,352
1530601648220909570,0,7
1530292751585013760,1,302
1530292311438917632,1,386
1530290164433424385,3333,47578
1530260823859310594,0,162
1530260751201492993,1,359
1530259971757289489,69,3108
1530259964115271681,749,19390
1529915924198871058,1,287
1529908242066841600,293,0
1558493383047278593,15,2145
1529906079475322881,1,302
1529898216321208320,4,1503
1529857656344743936,5,601
1529856451040133122,2,351
1529856450511572992,3,929
1529855293747757056,2533,59095
1529465593811726336,0,23
1529139702498041856,3,250
1529139204080402437,0,172
1529138771723268096,1316,23132
1558175937543421952,0,47
1528907116592828416,0,374
1528898323528069121,4704,71641
1528861827890814976,6,2060
1528775376633270272,0,102
1528774791703969792,0,147
1528773196144488449,1,447
1528772646250356737,10213,137967
1528085068492644352,3,376
1528074659685466112,6630,84867
1527738882460196864,1,329
1558170508067217408,1,303
1527734951571079168,0,347
1527734277462446081,0,277
1527732983112814593,101,4067
1527732978402611203,708,17331
1527721191586136065,1,31
1527712387372965889,0,26
1527704191078019073,0,99
1527702249207648259,0,124
1527700746459918336,7,646
1527699009229430785,3,323
1558169962044432385,87,3034
1527698554029977605,1520,19337
1527697119896690689,1,109
1527695946888388609,619,21165
1527507759523983360,0,50
1527506951050907648,587,24175
1527418860386648064,11297,158251
1527337268888756240,15,1158
1527087003824664577,0,359
1527079921905852417,5335,49165
1527048539783692289,0,327
1558169955748683776,879,26252
1527041506892304385,1,1842
1527040953697050624,0,627
1527040183455055874,0,593
1527039741966917632,5107,65854
1527021835618963456,10,1380
1527013495635599361,0,111
1527004486413209601,0,39
1526988134629552129,1,97
1526984486189248512,2,261
1526981972412751873,0,238
1558124309364854787,558,11284
1526980988571684865,0,601
1526979272103145473,5152,82967
1526653252606996481,4,2438
1526614795570511873,1,721
1526613645739687937,2,1132
1526612327092592640,1,577
1526611871503106049,5517,53456
1526604554082451457,1001,0
1526382697974595584,2,651
1526379191662350336,4,693
1560709576005074945,0,455
1557856661695389696,4,662
1526371475271593984,2,1191
1526352566409232384,3,841
1526349491938349062,3,1006
1526348617815977984,13224,228680
1526259814598336513,1,494
1526259622461509632,0,340
1526242355556261889,2899,42919
1525194687086268416,0,121
1525194020019965952,63,2985
1525194012273041414,599,15549
1557855187099824128,2,514
1525158059609407490,0,673
1525157328487649281,1734,27202
1524908336252059664,3,924
1524906741078675457,3,940
1524906359342239744,0,180
1524901443588657153,0,343
1524900792439742464,5176,73258
1524822281700012032,1,24
1524811316371894274,0,4
1524804597851865090,0,97
1557853791449296896,0,122
1524801416832987136,0,170
1524798817538695170,337,8049
1524540199228698624,1,332
1524539893141016578,0,423
1524538597038116865,11,1103
1524537296044785664,1,403
1524536100169023488,3794,44263
1524490090461810688,11,2495
1524426930510077954,1,23
1524425412134199296,0,525
1557853390016618497,2,227
1524424966799646720,3,1037
1524424109085663236,3460,47465
1524175512314155009,3,903
1524174012351500289,2,528
1524167516876009473,8252,96077
1524070369849749507,1,243
1524069530829524993,835,20368
1524044960978378753,2,125
1524038245432139781,619,23874
1523837145961574400,1,616
1557853164841316352,5,828
1523834751194263554,1,357
1523833367891832832,8947,161405
1523720663751528448,3,792
1522691492606734337,5,894
1522667709770743813,0,5
1522656127372177408,79,3227
1522656117851049984,791,19439
1522629833221718019,0,64
1522629545064484864,0,41
1522620432800657409,0,51
1557852264026361856,6478,81541
1522613799529943046,0,87
1522612518941691904,0,4
1522611043276627970,613,10221
1522361483945906176,0,42
1522343521268604930,0,354
1522340614104248320,8015,89419
1522276437822111754,0,100
1522268253153898497,0,146
1522266830664048642,1011,19741
1522050997715099650,0,168
1557773915350437888,1,323
1521945136183316485,0,244
1521944695777157120,3,755
1521941581279887360,7116,85682
1521921472733712384,9,1430
1521906668497510400,1,81
1521644959329267712,6,1164
1521639909244563456,1,285
1521637809697660928,0,506
1521636139328626688,3450,49374
1521537988844736514,0,241
1557772465455222785,0,324
1521537718177648640,0,362
1521536493533024256,7678,100153
1521209464623411200,1,517
1521169289671176192,6,934
1521166083528437760,6,1609
1521165156277002240,9672,140592
1520461078219567104,2,467
1520460414219218944,0,254
1520456310889754624,0,161
1520455300439977985,0,378
1557769289658253315,2866,48137
1520454684959420416,2663,60932
1520434012816257025,0,52
1520135253255352320,0,86
1520134879240884224,0,137
1520134783212437505,2,42
1520128687353573378,0,280
1520127454924480512,89,3348
1520127448452587524,825,24717
1520104721402445825,0,19
1520104717254156288,0,80
1557495713809833984,0,278
1520104344707866625,0,60
1520101773066833922,736,12547
1519853054064947200,0,26
1519843906807992320,8,1206
1519839304524070912,4470,57314
1519724656772538368,2,216
1519495338456870913,1,296
1519487763468406784,1,411
1519487429773709312,4,650
1519486783339126784,2372,0
1560708494067609600,3,595
1557494577417728005,1,272
1519485910517121024,3,839
1519485744292581376,4,759
1519482970821644288,12712,150482
1519373705922551810,5,957
1519048954461052943,0,157
1519048019039059968,0,8
1519045973309149184,1,202
1519045210965217281,1237,25922
1519020660499963904,1,751
1519020230491578369,0,290
1557493657212784642,2,407
1519017648956133376,3,1461
1519015795904315392,13309,196550
1518755283048144897,0,193
1518753761115525120,0,48
1518753102010101761,5,694
1518749243476905984,5124,79353
1518739233703223296,1,21
1518739000235728896,11,1122
1518657859440979968,2,69
1518282732521938944,1,485
1557492585874083841,1,309
1517557319596265472,799,0
1517556642161643521,2,392
1517555891859456000,1872,20983
1517277230216335360,2355,37121
1517199392385560579,9,407
1516994031670087681,3,848
1516993995372564480,61908,0
1516916513290264581,0,126
1516916330800181250,0,49
1516909420500119552,0,183
1557490061922508800,2085,41944
1516908784752349184,1,242
1516906817317658625,3121,49127
1516826788646854657,0,756
1516823689584844805,2,870
1516822908089290762,15214,115673
1516593464682553344,0,98
1516591608879222787,0,91
1516553421590990849,3,733
1516545262352797700,1,362
1516544615175888902,1,669
1557403858409623552,1,475
1516543349787869190,1,1199
1516541883375357953,13811,193354
1516451191089205254,0,44
1516447073855586309,18,1187
1516447011851153410,3857,0
1516426883461697543,2,92
1516222762930499586,2,778
1516201654348963843,1,468
1516201311930228736,0,196
1516200009938575363,12109,204001
1557401938655817728,1,281
1516135616924237833,1,10
1516134781238489088,0,46
1516129875379179521,0,47
1516125666013372417,2,317
1516125312463118340,1,727
1516124568460533760,7699,91465
1516121577045303303,0,119
1516104967534387221,0,111
1515115199870603266,0,13
1515058315381772289,0,355
1557400662136082432,0,601
1515057879308328963,0,28
1515056497352339456,6,1764
1515055695527235587,2,692
1515055307294093312,0,48
1515053223614156800,0,6
1515052111507214336,311,7147
1515052106465619979,2671,48146
1515019502181834757,0,46
1515015038691598338,0,140
1515013768308211727,0,45
1557399269979701252,4749,99921
1515010319755751425,0,2
1515010234154110991,0,83
1515004807219748876,5,464
1515002920567148546,1483,19630
1514728348290744321,17,605
1514725928303161344,3,499
1514725236855422987,0,333
1514724247381364742,2737,51205
1514341583822409729,0,181
1514337563993157633,0,414
1557131109661417472,1,294
1514337069518180352,0,540
1514335837281931266,1,71
1514332778963243012,7678,84603
1514060069507280897,2,481
1514039944683040768,0,9
1514037675069612036,0,371
1514035838685900801,1,463
1514035227257049088,3,519
1514032159245316096,13393,164357
1514032044925358080,241,0
1557130501625823232,0,454
1514031951987961856,0,84
1513963994893086721,11876,103640
1513918222726225927,1170,20347
1513667883280175105,3,674
1513642022640316418,3,569
1513640794921607172,3797,66048
1512871068310011909,3,385
1512867002204917760,8,1850
1512866541548695552,5481,71865
1512515968714612736,0,46
1560706916430462977,6,934
1557128185040576514,7522,98230
1512512942159261696,0,8
1512511609121521672,82,3574
1512511601483599878,522,15215
1512474727545155584,380,5955
1512474714064621572,504,9044
1512221585456910342,8671,135602
1512131864894476291,0,266
1512131393563856905,831,18009
1512122355190882305,8,558
1511865702394712071,0,595
1557054128580427777,2,574
1511862739764867077,1,631
1511862618272636930,0,44
1511861565003218944,11580,172778
1511751642277822465,58,539
1511750454656479235,3371,47415
1511424581482934275,487,7928
1511417670851186693,14108,114908
1511374369481658375,1241,0
1511155804237230084,0,148
1511087593013796871,0,970
1557048525019443200,4,848
1511084760793288706,7,1359
1511084265538142208,111,6964
1511083507975557122,22846,211620
1511029788328308743,6,1311
1510076873547517954,0,159
1510074725854167046,376,16701
1510031172885131264,19606,0
1509982251592957952,145,5104
1509982246433865729,757,19933
1509974893529473025,1,1056
1557046449023569920,1,425
1509936069847920640,1180,17282
1509900043821625346,1,79
1509898644144668682,3,2229
1509897301346635778,9986,126572
1509696896486543372,8131,146728
1509611501245681676,5252,67832
1509580312216494084,9,531
1509579390400794630,241,0
1509546807399006213,0,6
1509318165540614147,3,633
1557045986467254280,1,637
1509314228565458945,4743,75044
1509239321206874126,5,534
1509207623471673350,0,841
1509204925032677378,4352,78860
1508952961170350080,46,4653
1508899077559304192,0,154
1508891475702026240,1,389
1508891182562263045,0,2
1508889655604703233,0,452
1508889090187485197,1631,32773
1557045018761695233,7,1082
1508852770392227849,0,397
1508841031084748803,4291,75137
1508836372471287818,0,24
1508591892476223492,0,372
1508537284097982466,2,679
1508535712978722823,2,916
1508533625498836994,3,1256
1508532316238348289,0,849
1508531777941430273,6621,115594
1508464884631187463,53,2988
1557044191410196482,2384,46014
1507797866386841605,3,2077
1507796266964566018,3,2115
1507796095258161153,145,5280
1507795502405804033,6255,98431
1507449014945562629,1,365
1507438624429781005,0,2
1507437928892575748,0,362
1507434558882566146,69,3595
1507434550997225483,848,22542
1507123417736048675,2,252
1557040516306554882,1,22
1507105691885977604,0,173
1507100960602013708,3,344
1507098769908715531,0,165
1507079864385425409,6206,81663
1507057308873871367,14,826
1507055759388860418,253,0
1506786251445202946,5079,80767
1506724054287327239,0,21
1506681571553722373,0,6
1506677944198049805,0,103
1557034686165155843,2,119
1506677872991215616,1,612
1506677259754684426,0,459
1506676616394649600,2715,55403
1506409425833119745,2,117
1506400502614999048,391,0
1506355329180729346,1,446
1506353990493114368,5785,66895
1506295238289244165,185,0
1505962942713384962,12,628
1505962758348570624,34,1210
1557034658398879745,594,0
1505962010147647488,0,99
1505947163855138823,3,1088
1505942699404320779,4313,82945
1505655001783275520,4,1540
1505304726404956160,4,405
1505228811792629765,8418,87575
1504915227493560321,72,3541
1504915222674358272,830,23257
1504874222824296450,0,37
1504868634488836099,743,10468
1560705893246828548,103,3165
1556770400561876992,2,415
1504629667248033794,1,43
1504543682971648005,8,2768
1504543092438810627,17,8118
1504542941024436244,8,2875
1504512753922416649,5,764
1504509348881453091,2502,0
1504138860409901057,0,100
1504135442068819984,1,450
1504134773068939268,3,436
1504134533964312581,15,1469
1556769567770234882,2,682
1504134231257137156,3,440
1504132445234466822,4,530
1504131803820421122,8620,130312
1504094899506921478,0,287
1503873745441550336,0,85
1503862750518431750,3,355
1503862599242428418,0,82
1503839916488376330,3,886
1503838624688881667,3,1186
1503838184295305220,0,795
1556769097681190912,3176,63665
1503837594760720395,7,1531
1503836284791320577,31438,427766
1503788338674814977,2415,42518
1503409102806044675,0,225
1503403269544153092,3986,47348
1502792235812724740,1,82
1502737866979377154,0,533
1502736314428403724,2783,60018
1502379424641175552,83,3560
1502379418001494024,766,20836
1556732779647438848,0,6
1502354178169053192,0,13
1502345181030326274,4,180
1502343241328328705,256,4577
1502343238467788802,1106,7657
1502343191076343811,672,4272
1502343184201834496,1468,9635
1502343141378048001,7057,35008
1502316376295362561,0,44
1502032377492639747,5973,88966
1501990238981263376,0,191
1556693007495299073,6,128
1501986539533836288,3,177
1501985413988175872,684,16396
1501685859216625664,0,809
1501662701239422979,0,6
1501654635253100545,2,877
1501653461611397123,13836,117200
1501610985563504652,2,107
1501607855220301830,1,236
1501607040799674373,4577,69055
1501599052378644485,2,104
1556692399862136834,182,0
1501292061420572675,1,569
1501290433271541768,6537,97666
1501242805758222336,588,0
1501012820686622720,1,310
1500995197634691077,1,439
1500993856317186062,6566,81609
1500957779607138315,0,11
1500902823336235014,0,26
1500875715444682754,8,911
1500859325153173506,0,7
1556690529945018368,0,3
1500218430288318469,0,135
1500216669632749574,3355,44896
1499869974638309381,0,5
1499848058791677963,0,5
1499838998281428996,106,4068
1499838992572952579,986,25022
1499819978052227073,0,22
1499814171692748801,5,242
1499813277160857602,8,1416
1499810629724504065,1139,15559
1556683971727073281,10,948
1499574894002016256,786,0
1499544209845473281,1,760
1499541006202540032,12852,129395
1499523664236011520,0,42
1499472314609516545,500,13793
1499469284619141127,1,206
1499426993166860289,0,8
1499424508385632260,0,8
1499418438510460932,0,94
1499213377150750727,0,27
1556676334155350017,4,756
1499168931671511045,5620,80162
1499118198620360710,0,2
1499104386487762945,0,1
1499094172673916931,0,13
1499087066055024649,0,86
1499086282793832456,0,0
1499085281638510594,10,259
1499085053225312260,0,2
1499078990929272832,232,6603
1499078972155432960,835,16692
1556676122263306241,0,233
1498764894828568578,8822,107150
1498712728952877069,0,49
1498711071355510784,1304,30515
1498683873630298119,2,263
1498422755280183298,4051,83684
1496608445029486595,805,0
1496552611755012096,6,794
1496552326370414598,0,15
1496546350728687619,5017,83098
1496265582550863879,11239,145406
